"Step","MIFL - test_acc2","MIFL - test_acc2__MIN","MIFL - test_acc2__MAX","Missing-modal FedAvg - test_acc2","Missing-modal FedAvg - test_acc2__MIN","Missing-modal FedAvg - test_acc2__MAX","FedMSplit - test_acc2","FedMSplit - test_acc2__MIN","FedMSplit - test_acc2__MAX","FedAvg - test_acc2","FedAvg - test_acc2__MIN","FedAvg - test_acc2__MAX"
"409","0.754","0.754","0.754","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.626","0.626","0.626","0.376","0.376","0.376"
"410","0.75","0.75","0.75","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.64","0.64","0.64","0.35","0.35","0.35"
"411","0.756","0.756","0.756","0.776796973518285","0.776796973518285","0.776796973518285","0.618","0.618","0.618","0.352","0.352","0.352"
"412","0.764","0.764","0.764","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.666","0.666","0.666","0.368","0.368","0.368"
"413","0.766","0.766","0.766","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.634","0.634","0.634","0.356","0.356","0.356"
"414","0.754","0.754","0.754","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.628","0.628","0.628","0.364","0.364","0.364"
"415","0.732","0.732","0.732","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.648","0.648","0.648","0.326","0.326","0.326"
"416","0.75","0.75","0.75","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.664","0.664","0.664","0.334","0.334","0.334"
"417","0.756","0.756","0.756","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.644","0.644","0.644","0.354","0.354","0.354"
"418","0.746","0.746","0.746","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.64","0.64","0.64","0.358","0.358","0.358"
"419","0.736","0.736","0.736","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.618","0.618","0.618","0.372","0.372","0.372"
"420","0.742","0.742","0.742","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.634","0.634","0.634","0.366","0.366","0.366"
"421","0.748","0.748","0.748","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.66","0.66","0.66","0.364","0.364","0.364"
"422","0.754","0.754","0.754","0.755359394703657","0.755359394703657","0.755359394703657","0.658","0.658","0.658","0.36","0.36","0.36"
"423","0.738","0.738","0.738","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.642","0.642","0.642","0.344","0.344","0.344"
"424","0.754","0.754","0.754","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.636","0.636","0.636","0.348","0.348","0.348"
"425","0.742","0.742","0.742","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.618","0.618","0.618","0.336","0.336","0.336"
"426","0.742","0.742","0.742","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.636","0.636","0.636","0.346","0.346","0.346"
"427","0.744","0.744","0.744","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.652","0.652","0.652","0.346","0.346","0.346"
"428","0.774","0.774","0.774","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.634","0.634","0.634","0.352","0.352","0.352"
"429","0.764","0.764","0.764","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.628","0.628","0.628","0.358","0.358","0.358"
"430","0.746","0.746","0.746","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.632","0.632","0.632","0.364","0.364","0.364"
"431","0.756","0.756","0.756","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.608","0.608","0.608","0.346","0.346","0.346"
"432","0.76","0.76","0.76","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.644","0.644","0.644","0.332","0.332","0.332"
"433","0.754","0.754","0.754","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.672","0.672","0.672","0.358","0.358","0.358"
"434","0.748","0.748","0.748","0.7793190416141236","0.7793190416141236","0.7793190416141236","0.626","0.626","0.626","0.34","0.34","0.34"
"435","0.74","0.74","0.74","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.65","0.65","0.65","0.362","0.362","0.362"
"436","0.74","0.74","0.74","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.636","0.636","0.636","0.364","0.364","0.364"
"437","0.76","0.76","0.76","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.608","0.608","0.608","0.352","0.352","0.352"
"438","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.634","0.634","0.634","0.33","0.33","0.33"
"439","0.754","0.754","0.754","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.616","0.616","0.616","0.356","0.356","0.356"
"440","0.75","0.75","0.75","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.638","0.638","0.638","0.332","0.332","0.332"
"441","0.76","0.76","0.76","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.636","0.636","0.636","0.354","0.354","0.354"
"442","0.738","0.738","0.738","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.618","0.618","0.618","0.366","0.366","0.366"
"443","0.738","0.738","0.738","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.628","0.628","0.628","0.378","0.378","0.378"
"444","0.732","0.732","0.732","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.632","0.632","0.632","0.362","0.362","0.362"
"445","0.76","0.76","0.76","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.628","0.628","0.628","0.35","0.35","0.35"
"446","0.742","0.742","0.742","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.638","0.638","0.638","0.348","0.348","0.348"
"447","0.742","0.742","0.742","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.62","0.62","0.62","0.344","0.344","0.344"
"448","0.738","0.738","0.738","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.636","0.636","0.636","0.372","0.372","0.372"
"449","0.75","0.75","0.75","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.63","0.63","0.63","0.35","0.35","0.35"
"450","0.744","0.744","0.744","0.755359394703657","0.755359394703657","0.755359394703657","0.64","0.64","0.64","0.35","0.35","0.35"
"451","0.74","0.74","0.74","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.624","0.624","0.624","0.356","0.356","0.356"
"452","0.762","0.762","0.762","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.63","0.63","0.63","0.34","0.34","0.34"
"453","0.734","0.734","0.734","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.638","0.638","0.638","0.348","0.348","0.348"
"454","0.75","0.75","0.75","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.648","0.648","0.648","0.356","0.356","0.356"
"455","0.736","0.736","0.736","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.64","0.64","0.64","0.35","0.35","0.35"
"456","0.744","0.744","0.744","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.646","0.646","0.646","0.358","0.358","0.358"
"457","0.744","0.744","0.744","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.63","0.63","0.63","0.356","0.356","0.356"
"458","0.738","0.738","0.738","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.608","0.608","0.608","0.346","0.346","0.346"
"459","0.76","0.76","0.76","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.648","0.648","0.648","0.352","0.352","0.352"
"460","0.738","0.738","0.738","0.7465321563682219","0.7465321563682219","0.7465321563682219","0.654","0.654","0.654","0.362","0.362","0.362"
"461","0.756","0.756","0.756","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.63","0.63","0.63","0.346","0.346","0.346"
"462","0.748","0.748","0.748","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.622","0.622","0.622","0.328","0.328","0.328"
"463","0.744","0.744","0.744","0.7868852459016393","0.7868852459016393","0.7868852459016393","0.626","0.626","0.626","0.354","0.354","0.354"
"464","0.752","0.752","0.752","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.618","0.618","0.618","0.334","0.334","0.334"
"465","0.752","0.752","0.752","0.755359394703657","0.755359394703657","0.755359394703657","0.628","0.628","0.628","0.324","0.324","0.324"
"466","0.738","0.738","0.738","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.64","0.64","0.64","0.328","0.328","0.328"
"467","0.752","0.752","0.752","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.636","0.636","0.636","0.35","0.35","0.35"
"468","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.618","0.618","0.618","0.352","0.352","0.352"
"469","0.738","0.738","0.738","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.636","0.636","0.636","0.352","0.352","0.352"
"470","0.75","0.75","0.75","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.644","0.644","0.644","0.374","0.374","0.374"
"471","0.752","0.752","0.752","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.632","0.632","0.632","0.352","0.352","0.352"
"472","0.748","0.748","0.748","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.64","0.64","0.64","0.352","0.352","0.352"
"473","0.744","0.744","0.744","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.664","0.664","0.664","0.352","0.352","0.352"
"474","0.74","0.74","0.74","0.776796973518285","0.776796973518285","0.776796973518285","0.654","0.654","0.654","0.352","0.352","0.352"
"475","0.746","0.746","0.746","0.7490542244640606","0.7490542244640606","0.7490542244640606","0.634","0.634","0.634","0.376","0.376","0.376"
"476","0.742","0.742","0.742","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.65","0.65","0.65","0.342","0.342","0.342"
"477","0.768","0.768","0.768","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.626","0.626","0.626","0.356","0.356","0.356"
"478","0.738","0.738","0.738","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.652","0.652","0.652","0.354","0.354","0.354"
"479","0.726","0.726","0.726","0.7477931904161412","0.7477931904161412","0.7477931904161412","0.64","0.64","0.64","0.356","0.356","0.356"
"480","0.736","0.736","0.736","0.755359394703657","0.755359394703657","0.755359394703657","0.62","0.62","0.62","0.336","0.336","0.336"
"481","0.746","0.746","0.746","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.636","0.636","0.636","0.342","0.342","0.342"
"482","0.76","0.76","0.76","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.66","0.66","0.66","0.354","0.354","0.354"
"483","0.742","0.742","0.742","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.644","0.644","0.644","0.324","0.324","0.324"
"484","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.64","0.64","0.64","0.384","0.384","0.384"
"485","0.746","0.746","0.746","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.63","0.63","0.63","0.388","0.388","0.388"
"486","0.756","0.756","0.756","0.755359394703657","0.755359394703657","0.755359394703657","0.65","0.65","0.65","0.382","0.382","0.382"
"487","0.744","0.744","0.744","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.638","0.638","0.638","0.374","0.374","0.374"
"488","0.74","0.74","0.74","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.626","0.626","0.626","0.366","0.366","0.366"
"489","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.652","0.652","0.652","0.366","0.366","0.366"
"490","0.742","0.742","0.742","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.628","0.628","0.628","0.362","0.362","0.362"
"491","0.758","0.758","0.758","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.636","0.636","0.636","0.348","0.348","0.348"
"492","0.764","0.764","0.764","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.638","0.638","0.638","0.332","0.332","0.332"
"493","0.74","0.74","0.74","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.634","0.634","0.634","0.356","0.356","0.356"
"494","0.744","0.744","0.744","0.7540983606557377","0.7540983606557377","0.7540983606557377","0.632","0.632","0.632","0.35","0.35","0.35"
"495","0.756","0.756","0.756","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.63","0.63","0.63","0.382","0.382","0.382"
"496","0.732","0.732","0.732","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.654","0.654","0.654","0.356","0.356","0.356"
"497","0.738","0.738","0.738","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.652","0.652","0.652","0.34","0.34","0.34"
"498","0.754","0.754","0.754","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.622","0.622","0.622","0.342","0.342","0.342"
"499","0.738","0.738","0.738","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.638","0.638","0.638","0.354","0.354","0.354"
