"Step","MIFL - test_acc6","MIFL - test_acc6__MIN","MIFL - test_acc6__MAX","Missing-modal FedAvg - test_acc6","Missing-modal FedAvg - test_acc6__MIN","Missing-modal FedAvg - test_acc6__MAX","FedMSplit - test_acc6","FedMSplit - test_acc6__MIN","FedMSplit - test_acc6__MAX","FedAvg - test_acc6","FedAvg - test_acc6__MIN","FedAvg - test_acc6__MAX"
"409","0.756","0.756","0.756","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.74","0.74","0.74","0.68","0.68","0.68"
"410","0.762","0.762","0.762","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.728","0.728","0.728","0.686","0.686","0.686"
"411","0.752","0.752","0.752","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.724","0.724","0.724","0.692","0.692","0.692"
"412","0.758","0.758","0.758","0.7818411097099621","0.7818411097099621","0.7818411097099621","0.722","0.722","0.722","0.71","0.71","0.71"
"413","0.746","0.746","0.746","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.73","0.73","0.73","0.696","0.696","0.696"
"414","0.778","0.778","0.778","0.7755359394703657","0.7755359394703657","0.7755359394703657","0.736","0.736","0.736","0.712","0.712","0.712"
"415","0.768","0.768","0.768","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.736","0.736","0.736","0.7","0.7","0.7"
"416","0.772","0.772","0.772","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.73","0.73","0.73","0.698","0.698","0.698"
"417","0.764","0.764","0.764","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.732","0.732","0.732","0.702","0.702","0.702"
"418","0.778","0.778","0.778","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.724","0.724","0.724","0.684","0.684","0.684"
"419","0.766","0.766","0.766","0.7452711223203027","0.7452711223203027","0.7452711223203027","0.726","0.726","0.726","0.698","0.698","0.698"
"420","0.764","0.764","0.764","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.724","0.724","0.724","0.678","0.678","0.678"
"421","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.732","0.732","0.732","0.676","0.676","0.676"
"422","0.776","0.776","0.776","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.726","0.726","0.726","0.702","0.702","0.702"
"423","0.77","0.77","0.77","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.714","0.714","0.714","0.706","0.706","0.706"
"424","0.746","0.746","0.746","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.736","0.736","0.736","0.732","0.732","0.732"
"425","0.744","0.744","0.744","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.738","0.738","0.738","0.694","0.694","0.694"
"426","0.768","0.768","0.768","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.73","0.73","0.73","0.692","0.692","0.692"
"427","0.762","0.762","0.762","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.73","0.73","0.73","0.706","0.706","0.706"
"428","0.772","0.772","0.772","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.734","0.734","0.734","0.694","0.694","0.694"
"429","0.746","0.746","0.746","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.718","0.718","0.718","0.71","0.71","0.71"
"430","0.748","0.748","0.748","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.714","0.714","0.714","0.7","0.7","0.7"
"431","0.752","0.752","0.752","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.72","0.72","0.72","0.714","0.714","0.714"
"432","0.766","0.766","0.766","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.738","0.738","0.738","0.726","0.726","0.726"
"433","0.762","0.762","0.762","0.7377049180327869","0.7377049180327869","0.7377049180327869","0.724","0.724","0.724","0.702","0.702","0.702"
"434","0.74","0.74","0.74","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.73","0.73","0.73","0.684","0.684","0.684"
"435","0.766","0.766","0.766","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.734","0.734","0.734","0.72","0.72","0.72"
"436","0.756","0.756","0.756","0.7868852459016393","0.7868852459016393","0.7868852459016393","0.742","0.742","0.742","0.71","0.71","0.71"
"437","0.75","0.75","0.75","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.728","0.728","0.728","0.708","0.708","0.708"
"438","0.768","0.768","0.768","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.752","0.752","0.752","0.702","0.702","0.702"
"439","0.756","0.756","0.756","0.7389659520807061","0.7389659520807061","0.7389659520807061","0.736","0.736","0.736","0.696","0.696","0.696"
"440","0.746","0.746","0.746","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.73","0.73","0.73","0.692","0.692","0.692"
"441","0.754","0.754","0.754","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.73","0.73","0.73","0.686","0.686","0.686"
"442","0.762","0.762","0.762","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.722","0.722","0.722","0.7","0.7","0.7"
"443","0.758","0.758","0.758","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.738","0.738","0.738","0.704","0.704","0.704"
"444","0.748","0.748","0.748","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.716","0.716","0.716","0.7","0.7","0.7"
"445","0.744","0.744","0.744","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.712","0.712","0.712","0.7","0.7","0.7"
"446","0.764","0.764","0.764","0.7654476670870114","0.7654476670870114","0.7654476670870114","0.702","0.702","0.702","0.692","0.692","0.692"
"447","0.742","0.742","0.742","0.7402269861286255","0.7402269861286255","0.7402269861286255","0.744","0.744","0.744","0.702","0.702","0.702"
"448","0.76","0.76","0.76","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.72","0.72","0.72","0.708","0.708","0.708"
"449","0.764","0.764","0.764","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.728","0.728","0.728","0.712","0.712","0.712"
"450","0.77","0.77","0.77","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.744","0.744","0.744","0.7","0.7","0.7"
"451","0.772","0.772","0.772","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.742","0.742","0.742","0.69","0.69","0.69"
"452","0.762","0.762","0.762","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.734","0.734","0.734","0.69","0.69","0.69"
"453","0.77","0.77","0.77","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.716","0.716","0.716","0.688","0.688","0.688"
"454","0.752","0.752","0.752","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.72","0.72","0.72","0.666","0.666","0.666"
"455","0.766","0.766","0.766","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.718","0.718","0.718","0.688","0.688","0.688"
"456","0.756","0.756","0.756","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.738","0.738","0.738","0.692","0.692","0.692"
"457","0.762","0.762","0.762","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.716","0.716","0.716","0.678","0.678","0.678"
"458","0.758","0.758","0.758","0.7717528373266078","0.7717528373266078","0.7717528373266078","0.716","0.716","0.716","0.698","0.698","0.698"
"459","0.766","0.766","0.766","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.72","0.72","0.72","0.706","0.706","0.706"
"460","0.762","0.762","0.762","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.7","0.7","0.7","0.722","0.722","0.722"
"461","0.762","0.762","0.762","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.742","0.742","0.742","0.676","0.676","0.676"
"462","0.768","0.768","0.768","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.724","0.724","0.724","0.688","0.688","0.688"
"463","0.76","0.76","0.76","0.7566204287515763","0.7566204287515763","0.7566204287515763","0.718","0.718","0.718","0.714","0.714","0.714"
"464","0.752","0.752","0.752","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.718","0.718","0.718","0.688","0.688","0.688"
"465","0.76","0.76","0.76","0.7503152585119798","0.7503152585119798","0.7503152585119798","0.696","0.696","0.696","0.698","0.698","0.698"
"466","0.758","0.758","0.758","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.726","0.726","0.726","0.712","0.712","0.712"
"467","0.778","0.778","0.778","0.7616645649432535","0.7616645649432535","0.7616645649432535","0.734","0.734","0.734","0.7","0.7","0.7"
"468","0.754","0.754","0.754","0.7679697351828499","0.7679697351828499","0.7679697351828499","0.714","0.714","0.714","0.676","0.676","0.676"
"469","0.78","0.78","0.78","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.732","0.732","0.732","0.688","0.688","0.688"
"470","0.754","0.754","0.754","0.776796973518285","0.776796973518285","0.776796973518285","0.724","0.724","0.724","0.684","0.684","0.684"
"471","0.764","0.764","0.764","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.728","0.728","0.728","0.698","0.698","0.698"
"472","0.76","0.76","0.76","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.746","0.746","0.746","0.706","0.706","0.706"
"473","0.738","0.738","0.738","0.7591424968474149","0.7591424968474149","0.7591424968474149","0.726","0.726","0.726","0.684","0.684","0.684"
"474","0.77","0.77","0.77","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.726","0.726","0.726","0.722","0.722","0.722"
"475","0.782","0.782","0.782","0.7667087011349306","0.7667087011349306","0.7667087011349306","0.714","0.714","0.714","0.692","0.692","0.692"
"476","0.776","0.776","0.776","0.7730138713745272","0.7730138713745272","0.7730138713745272","0.72","0.72","0.72","0.702","0.702","0.702"
"477","0.768","0.768","0.768","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.728","0.728","0.728","0.698","0.698","0.698"
"478","0.76","0.76","0.76","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.732","0.732","0.732","0.68","0.68","0.68"
"479","0.778","0.778","0.778","0.7440100882723834","0.7440100882723834","0.7440100882723834","0.738","0.738","0.738","0.678","0.678","0.678"
"480","0.766","0.766","0.766","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.738","0.738","0.738","0.708","0.708","0.708"
"481","0.776","0.776","0.776","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.726","0.726","0.726","0.71","0.71","0.71"
"482","0.764","0.764","0.764","0.7414880201765448","0.7414880201765448","0.7414880201765448","0.746","0.746","0.746","0.672","0.672","0.672"
"483","0.76","0.76","0.76","0.7604035308953342","0.7604035308953342","0.7604035308953342","0.738","0.738","0.738","0.702","0.702","0.702"
"484","0.772","0.772","0.772","0.7780580075662042","0.7780580075662042","0.7780580075662042","0.726","0.726","0.726","0.698","0.698","0.698"
"485","0.77","0.77","0.77","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.714","0.714","0.714","0.702","0.702","0.702"
"486","0.762","0.762","0.762","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.722","0.722","0.722","0.682","0.682","0.682"
"487","0.752","0.752","0.752","0.7641866330390921","0.7641866330390921","0.7641866330390921","0.712","0.712","0.712","0.718","0.718","0.718"
"488","0.778","0.778","0.778","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.722","0.722","0.722","0.694","0.694","0.694"
"489","0.756","0.756","0.756","0.7704918032786885","0.7704918032786885","0.7704918032786885","0.744","0.744","0.744","0.692","0.692","0.692"
"490","0.758","0.758","0.758","0.7528373266078184","0.7528373266078184","0.7528373266078184","0.73","0.73","0.73","0.716","0.716","0.716"
"491","0.764","0.764","0.764","0.7629255989911727","0.7629255989911727","0.7629255989911727","0.72","0.72","0.72","0.698","0.698","0.698"
"492","0.772","0.772","0.772","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.724","0.724","0.724","0.692","0.692","0.692"
"493","0.76","0.76","0.76","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.712","0.712","0.712","0.68","0.68","0.68"
"494","0.754","0.754","0.754","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.734","0.734","0.734","0.702","0.702","0.702"
"495","0.772","0.772","0.772","0.7578814627994955","0.7578814627994955","0.7578814627994955","0.728","0.728","0.728","0.72","0.72","0.72"
"496","0.744","0.744","0.744","0.7515762925598991","0.7515762925598991","0.7515762925598991","0.738","0.738","0.738","0.692","0.692","0.692"
"497","0.756","0.756","0.756","0.7742749054224464","0.7742749054224464","0.7742749054224464","0.73","0.73","0.73","0.676","0.676","0.676"
"498","0.744","0.744","0.744","0.755359394703657","0.755359394703657","0.755359394703657","0.724","0.724","0.724","0.708","0.708","0.708"
"499","0.764","0.764","0.764","0.755359394703657","0.755359394703657","0.755359394703657","0.724","0.724","0.724","0.694","0.694","0.694"
